stress_id,timestamp,neighborhood,ward,pm25,pm10,temperature_celsius,humidity_percent,flooding_risk,drainage_stress,garbage_overflow_reports,noise_pollution_db,tree_cover_percent,heat_risk_level,waterlogging_reports,environmental_score,latitude,longitude
187a424e-6ef4-405b-9ad9-1d16da7187e2,2026-04-16 00:11:53 UTC,Howrah,16,160.1,233.4,38.2,47.9,0.5,1.72,2,72.0,6.5,High,0,7.03,22.594591,88.320282
cd2f6eb0-4f05-4283-8852-c5fdb3ba35ff,2026-04-04 04:34:59 UTC,Howrah,20,166.5,243.9,38.6,46.3,1.79,3.46,1,69.8,6.5,High,0,7.63,22.591489,88.329548
cb2edb8d-e803-465d-84e5-5f049b81e95f,2026-06-15 08:53:49 UTC,Kasba,91,164.7,250.6,35.4,75.5,2.45,2.45,2,77.3,12.5,High,0,7.33,22.515223,88.383291
e6802f6b-ad9e-4ca7-b958-28625dffaa58,2026-03-30 16:45:31 UTC,Bowbazar,48,157.0,219.8,29.9,60.1,1.18,2.2,0,71.2,7.0,Low,0,7.08,22.571733,88.353864
7294adbd-c131-4441-9505-2610d80b0fb5,2026-07-05 10:21:59 UTC,Alipore,74,134.2,204.0,34.0,62.6,2.01,2.5,5,72.6,32.0,Moderate,0,6.25,22.534968,88.328274
40c08987-bf48-4ef1-a88c-32119900bfbb,2026-06-23 12:45:27 UTC,Howrah,16,81.7,100.9,32.6,79.6,1.8,1.48,3,70.8,6.5,Moderate,0,5.36,22.584679,88.326543
f9ee0cf1-99f8-416e-90e0-ef7f95c73605,2026-05-05 19:54:14 UTC,Jadavpur,99,105.9,150.5,39.1,51.0,1.07,2.2,1,79.1,18.0,Extreme,0,7.5,22.500667,88.36479
eaa36a5b-3fdb-41f5-8f3c-53cf1cc993c5,2026-05-26 21:10:39 UTC,Kasba,91,36.8,42.1,28.8,93.4,6.52,7.12,6,62.2,12.5,Low,21,5.87,22.516515,88.38749
911fcec1-2e2a-43b1-b40b-b150db3570a0,2026-06-04 00:01:14 UTC,New Town,101,170.9,224.8,34.0,72.0,2.13,2.82,2,65.3,22.0,Moderate,0,7.13,22.589256,88.472794
921522ce-b9ae-40c9-a435-522d4832fdb8,2026-06-06 04:22:39 UTC,New Town,102,145.3,197.1,34.8,77.2,0.94,3.48,3,65.5,22.0,Moderate,0,6.82,22.58831,88.449359
ad2e89f1-6da4-4e8d-a8c4-168fcb5f282b,2026-05-07 05:41:37 UTC,Ballygunge,68,35.2,43.8,28.7,89.1,7.79,8.18,6,66.6,20.0,Low,5,6.09,22.524381,88.368703
b0b2bbe3-541d-4c03-8b1c-eef413cff03f,2026-06-24 13:13:46 UTC,Salt Lake,33,125.5,174.4,33.3,71.6,0.82,3.09,0,63.6,28.0,Moderate,0,6.15,22.573275,88.416821
cd37dd4b-8212-4e8f-8402-8ef05a9e4827,2026-03-12 12:36:03 UTC,Salt Lake,28,174.3,227.2,32.5,63.8,0.43,2.95,0,57.7,28.0,Moderate,0,6.96,22.593486,88.41326
ae0899df-07e9-4e34-a38b-28df7fc2a422,2026-03-21 18:15:16 UTC,Shyambazar,12,90.4,129.6,33.6,69.5,1.72,3.29,2,75.5,9.0,Moderate,0,6.12,22.601657,88.369165
18b8ede5-a141-4d1d-9eed-c30896e5a49f,2026-05-02 19:24:34 UTC,Gariahat,85,111.0,172.4,36.5,52.2,1.54,1.68,5,88.1,10.0,High,0,6.29,22.520177,88.372802
5045956b-2ab4-4ea1-91f5-912dbbe3bfda,2026-04-06 21:19:23 UTC,Tangra,58,127.8,195.9,40.2,46.5,0.71,1.24,0,64.3,9.5,Extreme,0,7.52,22.554078,88.391055
dd3a2268-0151-45f2-a113-c71ecf824960,2026-06-02 14:21:20 UTC,Alipore,74,132.8,171.3,32.8,70.8,1.64,1.01,2,60.2,32.0,Moderate,0,5.52,22.525784,88.32967
6881bd29-f4d5-41b6-bfd9-0bca3d0e7c72,2026-04-09 06:21:07 UTC,Tangra,57,164.1,220.8,35.7,46.8,0.38,3.26,0,64.9,9.5,High,0,7.37,22.552049,88.394909
f66dbd63-19bf-4831-b640-6747930082a1,2026-05-14 04:43:19 UTC,Tollygunge,98,136.2,187.1,36.7,51.2,0.24,0.57,2,67.8,22.0,High,0,5.81,22.486353,88.343658
2d816173-f91d-4204-b66b-4077281dfc4f,2026-05-03 19:25:13 UTC,Park Circus,60,142.7,195.2,38.4,51.0,0.63,1.55,4,88.8,8.0,High,0,6.93,22.540684,88.372543
07418209-ef5f-4485-9a7e-3d9b511dc0a6,2026-05-14 07:27:24 UTC,Gariahat,85,91.9,133.8,36.9,52.4,1.88,2.15,1,75.3,10.0,High,0,5.79,22.517447,88.371475
e52d326b-d838-4869-851e-d7aa2339863a,2026-05-18 18:39:12 UTC,Behala,120,153.0,189.2,39.4,47.3,0.82,1.92,2,80.6,15.0,Extreme,0,8.45,22.496632,88.318174
e2bae33f-6852-4a72-b9eb-f516d121886e,2026-05-13 14:07:53 UTC,Alipore,82,129.6,158.8,40.1,46.8,0.25,2.61,0,58.2,32.0,Extreme,0,7.4,22.532732,88.332922
59b75065-c0b7-44b1-aaeb-fbe43f73cbb5,2026-06-12 07:20:16 UTC,Tollygunge,95,87.3,138.7,36.4,79.4,1.21,2.59,1,64.3,22.0,High,0,5.37,22.48396,88.343285
a4f88c98-0b31-4352-b5c0-f9e085e220bb,2026-05-05 08:03:42 UTC,Alipore,74,123.0,150.4,40.5,53.1,1.11,2.77,1,74.1,32.0,Extreme,0,7.63,22.525076,88.328269
b7322c5f-0e2c-43cd-be2b-0693b43bfcf6,2026-04-20 12:19:58 UTC,Tangra,57,86.7,122.1,36.2,48.0,0.22,1.3,1,66.2,9.5,High,0,5.26,22.545279,88.38727
13418559-bc58-4e04-bd3f-bcdebcaeb6b8,2026-05-21 17:59:29 UTC,Lake Market,87,27.9,32.6,27.3,88.0,6.64,8.89,4,79.0,16.0,Low,11,6.48,22.514914,88.345945
897cdf5e-e947-459c-b6e7-cbdc346549a6,2026-04-18 15:08:26 UTC,Park Circus,64,109.7,134.5,39.9,49.4,1.01,1.32,4,74.2,8.0,Extreme,0,7.41,22.54698,88.369583
2138f26d-3cc2-4833-992f-d9c2109b2791,2026-05-15 18:48:16 UTC,Tangra,58,97.7,140.0,36.9,53.2,1.98,1.01,3,74.4,9.5,High,0,5.55,22.549622,88.383575
a02129d7-2f36-4632-9330-5371ca03e064,2026-05-27 23:39:23 UTC,Shyambazar,11,40.1,45.0,28.0,87.2,8.67,9.21,5,64.5,9.0,Low,20,6.68,22.596487,88.365845
f2f8b566-047b-4740-bdca-f195acde9fec,2026-03-23 06:11:51 UTC,Bowbazar,48,105.6,155.1,32.6,60.8,1.6,0.65,0,73.8,7.0,Moderate,0,5.64,22.569358,88.361987
96d398ec-7656-4d80-838b-f52f0761848e,2026-05-27 16:02:40 UTC,New Town,102,42.7,48.2,28.9,92.8,9.08,9.51,8,68.5,22.0,Low,8,6.64,22.583809,88.471988
9ed2bbd8-a71d-415a-bb56-a384f8ad17e9,2026-03-11 07:12:57 UTC,Park Circus,65,106.3,142.1,30.8,61.1,1.66,2.25,3,69.5,8.0,Moderate,0,6.03,22.54531,88.373573
8206992c-abd1-4771-b87d-7744208ad9d5,2026-03-27 20:58:13 UTC,Gariahat,86,166.2,204.9,31.4,65.3,1.65,2.68,1,85.9,10.0,Moderate,0,7.65,22.521258,88.372642
355e8da6-0e42-45b0-9288-b884028054ea,2026-04-26 10:45:28 UTC,Tangra,57,137.0,184.0,37.1,53.7,1.1,3.26,2,79.9,9.5,High,0,7.13,22.5484,88.386833
35d18544-fde1-4e16-8bf0-ee2e26b18c51,2026-06-14 15:13:43 UTC,Salt Lake,30,175.7,222.6,34.6,77.1,0.4,3.07,4,59.8,28.0,Moderate,0,7.07,22.575053,88.413516
4a64a75e-fcd0-4398-91d2-ce3d1a716376,2026-03-17 11:00:45 UTC,Behala,120,138.1,187.7,33.2,60.1,0.09,2.74,0,80.4,15.0,Moderate,0,6.89,22.490597,88.323178
93f5c826-cf3d-4ffa-a051-912863aeb82f,2026-03-10 04:35:05 UTC,Park Circus,64,93.7,137.9,30.1,66.9,1.58,1.98,3,76.0,8.0,Moderate,0,5.83,22.547302,88.372242
4209ba7f-7029-448f-8ef1-a2cda6c04543,2026-06-22 14:16:18 UTC,New Town,102,158.8,200.4,36.6,76.4,1.67,1.5,0,64.5,22.0,High,0,6.48,22.585426,88.474247
6bfd0fd9-a41f-45f3-a509-b7c3141cc1c8,2026-06-06 06:15:48 UTC,Gariahat,85,130.9,161.3,33.8,73.7,2.07,1.83,2,70.1,10.0,Moderate,0,6.37,22.517644,88.374112
7b177abd-bf30-408b-aa22-eec50d0c8bcc,2026-05-31 04:32:31 UTC,Salt Lake,32,82.6,111.7,38.3,48.9,2.22,3.15,2,58.5,28.0,High,0,5.21,22.573663,88.422244
8b8d759c-ed43-4bb3-bbd2-85a9526aeff8,2026-04-01 16:00:13 UTC,Alipore,82,162.8,233.9,37.9,48.0,0.88,1.92,2,62.5,32.0,High,0,6.44,22.530158,88.334858
2a1cc9b8-b6d8-4140-a7cf-92e39540ebb9,2026-07-04 10:17:53 UTC,Kasba,92,141.5,219.1,29.5,62.2,1.11,2.71,4,80.5,12.5,Low,0,7.0,22.518781,88.384542
f64665ce-09b0-45cf-98b5-b3b0846c835f,2026-05-05 11:45:25 UTC,Shyambazar,10,159.4,245.6,38.3,52.0,0.02,0.95,1,76.6,9.0,High,0,6.83,22.602355,88.370543
90c1a094-ef60-4fed-a497-50177a5a7d8b,2026-05-23 03:17:48 UTC,Tangra,57,173.6,217.2,40.5,52.3,1.86,3.28,4,61.3,9.5,Extreme,0,8.99,22.547809,88.389479
ee3e37aa-656e-47e1-8ce7-0a24f9538376,2026-04-30 17:20:31 UTC,Kasba,92,87.2,123.7,36.6,52.6,0.78,2.2,1,77.2,12.5,High,0,5.7,22.51902,88.387346
ca325da8-bfb1-4364-b802-fe3d0b0cd6ac,2026-05-20 00:38:16 UTC,Bowbazar,47,104.0,154.5,40.3,51.4,2.13,0.88,1,76.8,7.0,Extreme,0,7.24,22.563259,88.355507
ebda4b94-9efc-4108-b578-a3d0bf446756,2026-04-22 17:16:30 UTC,Park Circus,60,21.8,27.5,25.3,93.6,9.36,9.58,7,88.2,8.0,Low,28,6.91,22.538295,88.368966
9f50376e-2887-47d2-9255-8188a434c3d8,2026-06-04 10:43:39 UTC,Gariahat,86,86.1,125.0,33.2,77.4,1.28,1.64,2,86.8,10.0,Moderate,0,5.75,22.515048,88.37195
a7d84c80-fc0c-4724-840c-b2a420f0df85,2026-04-07 07:04:21 UTC,Tollygunge,94,110.0,171.6,36.5,50.4,2.41,0.82,3,68.5,22.0,High,0,5.38,22.484553,88.342926
80884878-0cde-4bbb-a7d0-c98fda4e7008,2026-07-03 10:50:12 UTC,Gariahat,85,111.0,175.8,30.8,66.8,2.37,2.8,1,81.1,10.0,Moderate,0,6.48,22.519063,88.370533
6710d039-595a-4355-9355-d63b7bcef317,2026-05-17 02:00:13 UTC,Jadavpur,99,123.4,158.8,38.9,49.5,1.09,0.89,4,65.4,18.0,High,0,5.68,22.495818,88.371172
1aa4752a-c11a-48f3-a45d-19f9b5684a81,2026-04-09 08:13:30 UTC,Kasba,91,160.7,213.9,37.1,54.9,1.26,1.59,0,78.3,12.5,High,0,7.01,22.519457,88.385733
5d5cb5b3-8507-430b-ac6e-6cfcbb19dce3,2026-06-14 05:01:21 UTC,Ballygunge,68,166.6,201.3,33.3,75.7,0.69,2.89,5,63.8,20.0,Moderate,0,7.07,22.522353,88.365386
bdc81ecb-a78e-429c-b98c-8a950739f47d,2026-06-18 05:13:49 UTC,Salt Lake,30,35.7,46.3,28.5,87.3,9.25,9.07,9,59.3,28.0,Low,19,6.06,22.583071,88.414711
954b3469-05ba-4a7d-9f60-46baf5d29743,2026-04-29 02:59:05 UTC,Jadavpur,96,156.3,230.4,36.4,45.3,1.52,0.53,1,67.5,18.0,High,0,6.28,22.493975,88.371331
84eef8eb-3cb8-4188-b6ff-384edc61dba4,2026-05-14 04:13:20 UTC,Shyambazar,12,88.6,110.4,40.4,54.2,1.14,0.77,0,62.2,9.0,Extreme,0,6.57,22.601491,88.370187
72749207-6304-4467-bb26-864e3de5e1ea,2026-05-21 06:15:34 UTC,Gariahat,86,25.5,29.4,28.7,93.9,6.67,7.51,8,74.0,10.0,Low,22,6.04,22.520651,88.368442
78952ac6-b2d5-452a-81b8-6cc480ecdec5,2026-04-26 14:57:28 UTC,Alipore,74,88.5,140.6,35.9,49.8,0.14,2.44,2,57.0,32.0,High,0,5.0,22.534386,88.330259
d320399f-4c56-4b34-881b-31234610fb6d,2026-03-26 06:25:05 UTC,Ballygunge,72,145.5,227.3,31.6,69.7,1.56,3.21,2,67.0,20.0,Moderate,0,6.81,22.534762,88.366826
60b4d2d2-a104-4ba3-93ff-3bb2bb379020,2026-04-03 08:09:37 UTC,Salt Lake,28,157.2,209.9,39.2,46.3,0.06,2.07,2,74.1,28.0,Extreme,0,8.19,22.579952,88.415827
dc8c17e3-842c-461d-a667-8d6bd15bea54,2026-05-26 03:28:00 UTC,New Town,101,32.8,38.3,28.6,90.5,6.53,8.31,7,64.5,22.0,Low,24,6.0,22.579658,88.474925
53114b90-b10f-4294-acb2-5f393c824cb6,2026-05-06 04:18:17 UTC,Tollygunge,95,40.5,52.5,29.4,96.2,6.85,8.19,7,61.6,22.0,Low,13,6.06,22.494773,88.347357
5305e05c-9941-4b93-a43f-d0f24c58612e,2026-04-02 02:11:31 UTC,Park Circus,60,174.9,260.2,35.8,51.0,1.84,0.52,1,70.6,8.0,High,0,6.91,22.545441,88.373386
33b08211-f93b-4ff3-b689-266d93288d6f,2026-04-30 07:48:54 UTC,Ballygunge,69,108.8,139.1,38.4,51.2,2.3,1.72,2,61.5,20.0,High,0,5.52,22.533343,88.36925
a92d0a89-a3c0-4109-ae5a-1db57ea1448e,2026-03-09 11:20:03 UTC,Lake Market,90,131.7,185.3,34.4,61.3,0.49,1.82,3,76.6,16.0,Moderate,0,6.39,22.513982,88.346894
4ddbe923-c2fe-45fb-ada4-153c7e4dfd7e,2026-04-13 08:21:53 UTC,Ballygunge,72,156.4,216.0,39.8,45.5,2.43,2.55,2,77.8,20.0,Extreme,0,8.55,22.527681,88.360655
8a726486-b971-4f46-a331-3fb6662c7271,2026-05-13 22:02:56 UTC,Behala,120,160.3,255.6,40.5,53.1,0.31,3.48,2,66.0,15.0,Extreme,0,8.77,22.499,88.315612
963ae3b2-6708-431f-9e2e-072e89bceb68,2026-04-29 01:38:59 UTC,Lake Market,88,158.5,208.7,38.0,53.1,0.98,0.61,1,67.9,16.0,High,0,6.39,22.514095,88.350073
4141ee02-709b-4e46-a378-3b514b8c373b,2026-03-22 18:22:26 UTC,Behala,119,95.7,136.9,33.3,63.8,0.16,1.54,2,76.6,15.0,Moderate,0,5.61,22.493197,88.321927
9e48ca53-dedb-41e2-8955-723bc0f04fb1,2026-03-18 20:18:39 UTC,Salt Lake,28,118.0,171.0,33.4,65.9,0.69,0.98,1,73.1,28.0,Moderate,0,5.56,22.591576,88.40793
307956df-891b-4243-9429-2913866ebd85,2026-04-07 10:26:51 UTC,Ballygunge,72,117.2,181.6,37.8,50.9,2.26,2.93,1,76.7,20.0,High,0,6.36,22.527594,88.369606
aafc3670-f567-4028-b95f-0bef197f4187,2026-03-25 17:38:13 UTC,Jadavpur,99,142.7,190.0,32.6,65.2,1.38,1.69,3,78.5,18.0,Moderate,0,6.57,22.504068,88.36109
586b0884-ae71-49db-a9f3-58d42a4285e1,2026-05-07 12:42:26 UTC,Lake Market,90,30.9,40.0,26.1,89.8,7.9,7.82,7,63.9,16.0,Low,17,5.92,22.508936,88.345968
7d3e3f70-a49e-424e-9150-f77d5e952735,2026-04-18 17:44:13 UTC,Tangra,57,98.6,126.0,36.7,47.9,2.49,1.6,6,73.1,9.5,High,0,5.72,22.546945,88.393353
16a44c09-f0db-472e-a769-7c8ea2b4ac54,2026-03-21 14:52:04 UTC,Bowbazar,48,125.5,166.6,34.2,61.9,1.03,1.5,5,69.6,7.0,Moderate,0,6.21,22.564245,88.35576
bb16c379-c395-4b1c-861f-38acc05e1576,2026-04-23 21:58:36 UTC,Shyambazar,12,176.8,267.0,37.5,48.2,1.12,3.39,1,67.8,9.0,High,0,7.73,22.598831,88.374841
823946c2-ab36-499d-af24-2d81c242728c,2026-07-02 01:05:57 UTC,Alipore,74,166.8,262.1,34.4,69.5,1.49,2.6,0,63.2,32.0,Moderate,0,6.74,22.53172,88.330997
16c91db5-ee40-4dce-b34c-62baa274685f,2026-06-03 12:56:55 UTC,Salt Lake,28,131.8,186.2,35.8,75.7,0.45,2.89,0,59.3,28.0,High,0,6.13,22.579488,88.425466
1103b2f0-3f85-4149-9582-5dbd3102cac5,2026-04-09 11:55:56 UTC,Bowbazar,48,163.8,224.3,37.9,50.9,1.3,1.43,1,86.7,7.0,High,0,7.3,22.562692,88.354334
200800cc-a9f0-4984-8afb-c86c624c019f,2026-06-13 20:36:58 UTC,Kasba,92,155.7,192.4,36.0,73.2,1.85,0.86,4,73.7,12.5,High,0,6.6,22.522999,88.383959
9cb2af03-4e49-485a-9aea-52f7f2daf637,2026-03-30 10:36:01 UTC,Lake Market,87,148.1,217.1,32.7,61.6,2.02,1.39,0,74.7,16.0,Moderate,0,6.55,22.513391,88.347043
d6d85adf-1403-4844-a64a-bd9e249f13c9,2026-05-01 20:59:19 UTC,Park Circus,65,158.7,251.2,36.4,50.1,2.26,3.17,2,88.2,8.0,High,0,7.73,22.546196,88.374768
87a9b16d-4099-4a0e-88d7-6d715a60c9ea,2026-03-23 23:13:48 UTC,Lake Market,88,171.2,271.5,34.2,65.6,1.16,0.71,0,67.8,16.0,Moderate,0,6.67,22.50992,88.352348
fd1583cd-37d1-45f9-bf3c-5eeab9916537,2026-06-06 13:15:12 UTC,Behala,120,112.4,155.1,33.9,74.0,0.09,2.07,3,68.2,15.0,Moderate,0,5.93,22.491625,88.312927
430f6b70-ad70-4aac-ac09-0cea063f5055,2026-05-01 03:52:27 UTC,Howrah,15,105.5,156.7,39.8,50.3,0.45,1.25,0,75.3,6.5,Extreme,0,7.36,22.590451,88.325754
7aeb23a7-4fe2-4582-93fd-68ede8d36c08,2026-03-23 22:24:04 UTC,Park Circus,65,121.2,186.1,30.6,66.7,0.98,2.63,2,76.2,8.0,Moderate,0,6.58,22.542731,88.368162
9b92d15d-b247-4c3c-891f-8d9a5ed918ec,2026-03-31 14:37:22 UTC,New Town,102,82.7,116.3,29.7,68.2,1.98,2.98,1,61.2,22.0,Low,0,5.33,22.58142,88.44517
7fca2589-c1dc-4406-a387-94ade30b9208,2026-04-06 06:14:00 UTC,Gariahat,86,150.1,203.1,36.9,51.1,2.36,1.06,3,71.4,10.0,High,0,6.55,22.517022,88.369467
ad143e28-9be0-488a-97bf-a817908421e7,2026-06-16 19:18:25 UTC,Jadavpur,92,166.3,206.8,32.6,71.6,1.28,1.45,3,78.2,18.0,Moderate,0,6.96,22.50104,88.37339
1475d55a-c9d6-42a8-9a7f-8d37ca565585,2026-06-14 14:19:28 UTC,Salt Lake,33,177.4,274.9,32.8,70.2,0.77,1.27,4,61.0,28.0,Moderate,0,6.59,22.570319,88.428253
165f3c7c-ec05-4cb8-8bbb-fa29f9faa43c,2026-06-03 19:50:01 UTC,New Town,103,162.0,229.7,34.3,70.4,0.88,1.55,0,79.7,22.0,Moderate,0,6.86,22.588435,88.457581
9f96e0e9-3088-4480-8cdb-6dc015f68e1a,2026-06-04 21:15:33 UTC,Lake Market,90,158.7,212.9,35.7,75.0,1.41,0.94,2,66.7,16.0,High,0,6.47,22.508331,88.351131
aba48749-0f08-4f75-b3f9-e683233dc973,2026-03-08 11:44:28 UTC,Gariahat,86,123.5,179.5,33.2,69.9,1.37,3.09,4,82.4,10.0,Moderate,0,6.84,22.516768,88.365913
2fb8f208-d371-442c-a455-7bb1eb57673d,2026-04-11 11:01:39 UTC,Jadavpur,99,137.5,171.1,36.3,49.9,1.66,1.06,5,75.3,18.0,High,0,6.21,22.50355,88.365495
31b1e232-ee9f-4688-a612-49e9c9192f8d,2026-05-09 04:09:24 UTC,Park Circus,60,139.0,202.0,40.1,51.8,2.08,2.66,3,76.2,8.0,Extreme,0,8.44,22.53928,88.368534
3bf8bf62-e041-4f09-bdce-9eed61a34c6c,2026-03-19 17:20:36 UTC,Tollygunge,97,180.0,228.6,34.0,61.0,1.26,1.12,1,75.0,22.0,Moderate,0,7.0,22.48857,88.345901
0bb809f5-23a0-491b-ab51-28210d5e2dc0,2026-04-11 07:12:39 UTC,Tangra,57,81.6,102.8,36.7,46.6,0.97,1.45,5,67.8,9.5,High,0,5.23,22.554007,88.39
9acc7310-200a-4f36-a3af-3cb6cafbf2bf,2026-03-26 15:35:10 UTC,Jadavpur,96,121.3,176.9,33.2,61.4,0.73,2.31,0,61.9,18.0,Moderate,0,6.0,22.499058,88.368391
c93f4a51-4e90-42cf-82f6-28138a48c344,2026-04-21 23:50:03 UTC,New Town,101,27.5,35.2,27.6,94.2,7.62,7.61,3,67.4,22.0,Low,8,5.74,22.577734,88.473909
38eb204c-2cd3-4e28-abc6-5640c38e86bd,2026-05-01 22:49:38 UTC,Behala,118,94.8,116.4,39.8,51.4,0.93,0.8,0,63.1,15.0,Extreme,0,6.6,22.493574,88.308222
8c909de8-b360-4b2d-93de-018f9d1203b9,2026-06-01 20:44:36 UTC,Gariahat,86,140.7,170.9,34.4,77.9,1.7,3.01,2,82.0,10.0,Moderate,0,7.16,22.515633,88.369822
0b100238-6fb1-4c5d-93a2-03599184b722,2026-03-18 06:35:38 UTC,Ballygunge,69,131.2,209.9,32.0,66.7,0.11,1.19,2,64.4,20.0,Moderate,0,5.87,22.527264,88.364086
dc82d3ba-b0d9-4dea-953b-4617f45b48af,2026-06-04 18:18:10 UTC,Salt Lake,30,113.1,163.0,34.8,73.9,0.24,0.94,3,69.8,28.0,Moderate,0,5.38,22.566954,88.43406
13a7747c-4843-4555-8a38-e04cc857c60a,2026-05-18 20:17:55 UTC,Salt Lake,32,109.6,152.5,35.7,52.1,1.75,2.03,0,73.8,28.0,High,0,5.72,22.567822,88.423776
6c9f39e0-0054-4d7c-bfb1-5a20c548cc7d,2026-03-21 19:30:28 UTC,New Town,102,170.5,272.6,31.0,68.7,0.96,3.09,1,80.3,22.0,Moderate,0,7.5,22.570448,88.461222
59e2827e-3b6e-4821-967a-958890308461,2026-05-14 05:12:59 UTC,Salt Lake,28,101.2,139.0,38.2,54.3,1.4,0.74,2,59.3,28.0,High,0,4.87,22.590066,88.421176
299c9873-4f52-42e7-b735-0108c4b14061,2026-03-11 20:54:39 UTC,New Town,102,116.0,162.2,31.1,60.2,0.68,1.94,2,78.7,22.0,Moderate,0,6.04,22.585372,88.452032
a9f5d7ca-aa79-4de2-81ab-d5702f54935d,2026-03-08 17:45:16 UTC,Bowbazar,47,136.1,198.5,30.4,67.0,0.54,2.77,1,86.4,7.0,Moderate,0,7.14,22.567528,88.361837
5d2a4d59-3726-4a96-9250-56b7b194d69f,2026-04-27 07:04:17 UTC,Howrah,20,90.1,109.0,37.0,47.2,1.55,2.71,1,74.6,6.5,High,0,5.98,22.594414,88.326274
621dfc52-95a9-4f67-b880-4cde84a2d465,2026-05-15 09:54:25 UTC,Tollygunge,98,89.4,131.5,36.2,46.0,0.34,0.9,2,75.1,22.0,High,0,5.12,22.480952,88.34631
7ac7a60c-495c-40e8-83c7-62294b72927c,2026-05-31 23:31:58 UTC,Salt Lake,28,150.2,203.7,39.3,53.4,2.16,1.85,2,60.6,28.0,Extreme,0,7.71,22.571077,88.410037
bf9fce42-09dc-4880-8ee8-5ec904bf7ff3,2026-05-29 17:01:59 UTC,Jadavpur,96,173.7,250.3,39.8,50.2,0.93,2.77,3,76.4,18.0,Extreme,0,8.97,22.500218,88.360349
e6e2c0f8-42d7-4d4e-a22e-ce5f7dd07868,2026-04-24 20:58:10 UTC,Bowbazar,47,152.5,208.5,36.1,46.9,1.3,2.44,3,81.3,7.0,High,0,7.27,22.568055,88.360141
617fec34-9824-4a0d-9358-f83909597808,2026-07-02 16:08:47 UTC,Park Circus,60,114.7,150.1,33.2,67.7,0.95,2.48,0,73.5,8.0,Moderate,0,6.35,22.546006,88.366384
0da44920-7811-4281-aac5-1cb17ef8efa8,2026-06-20 10:40:01 UTC,Shyambazar,12,172.4,249.3,36.4,75.1,0.95,1.58,2,76.4,9.0,High,0,7.27,22.603856,88.374658
6ba10977-19ec-436b-a86f-ad96ddb1dd71,2026-05-13 11:30:13 UTC,Tollygunge,98,97.7,126.9,36.6,46.9,0.24,0.97,3,79.8,22.0,High,0,5.4,22.485093,88.349146
893fcfcb-1b80-40e2-a1b4-1f6c9065e526,2026-05-12 08:00:30 UTC,Gariahat,85,177.1,248.2,38.6,50.9,1.97,2.53,0,85.6,10.0,High,0,7.81,22.517933,88.366884
5ae53364-46cc-4b1e-8880-8a424f9dc5bb,2026-03-16 09:03:02 UTC,Park Circus,60,160.7,239.9,31.2,64.5,0.67,1.72,1,88.6,8.0,Moderate,0,7.34,22.543706,88.367184
82057668-d777-46c9-b80c-b1d74c7fdaf0,2026-06-02 22:49:27 UTC,Kasba,92,103.7,160.0,36.8,73.2,2.43,0.72,1,62.7,12.5,High,0,5.29,22.522427,88.383203
2cc7b085-c6ec-4da1-8788-3551dd02310d,2026-03-21 04:59:05 UTC,Lake Market,88,135.7,209.3,31.1,66.5,1.72,2.19,5,67.9,16.0,Moderate,0,6.41,22.510739,88.346563
eb1f0d26-7165-4ad1-b1df-e7f71a158f8b,2026-04-23 07:31:41 UTC,Alipore,74,116.5,174.6,37.5,48.6,0.91,0.77,3,57.2,32.0,High,0,5.07,22.531479,88.328842
c5b00a15-d5b1-42b6-85e7-cba2bfabab8d,2026-05-11 12:06:26 UTC,Tangra,57,177.7,272.5,39.8,45.8,0.88,3.39,3,65.7,9.5,Extreme,0,9.2,22.554247,88.382808
0b2c6733-9085-493d-9ed3-ea1a5ecb1b51,2026-05-22 07:08:16 UTC,Tollygunge,94,147.4,222.6,36.9,50.5,1.55,2.91,0,65.3,22.0,High,0,6.69,22.491588,88.349237
1e28bdcc-c8d5-4a51-a758-e39802848c85,2026-05-09 10:15:10 UTC,Behala,118,86.0,122.7,35.7,47.7,1.18,1.03,4,79.0,15.0,High,0,5.31,22.498525,88.323566
9ad8edff-925c-4325-9e4a-81462c00c8a1,2026-06-12 07:13:12 UTC,Park Circus,65,120.6,145.8,34.5,73.8,0.24,2.45,1,73.3,8.0,Moderate,0,6.45,22.538375,88.366529
6eb064cc-e857-495a-9dc4-41507d59b685,2026-04-11 07:23:38 UTC,Park Circus,60,109.8,149.0,37.9,50.2,0.54,2.09,4,73.6,8.0,High,0,6.13,22.54254,88.369936
e77dbfd4-71db-48a0-9327-79c81b1c1c76,2026-03-17 08:35:41 UTC,Tangra,58,156.9,193.8,33.0,62.8,2.35,2.81,2,79.0,9.5,Moderate,0,7.37,22.5462,88.38385
ea09b033-4f74-4ef8-9a24-102b1b56c7e3,2026-04-04 17:20:58 UTC,Shyambazar,12,133.6,169.8,36.3,49.2,1.32,2.1,3,79.8,9.0,High,0,6.72,22.600136,88.371572
6682b947-6410-448b-b6fe-f659fafd99b9,2026-06-17 11:34:02 UTC,Howrah,21,24.4,27.0,26.9,95.4,10.0,9.55,10,81.9,6.5,Low,18,6.86,22.592198,88.33993
682ba3b8-b5d2-4caa-bd18-308b8992f332,2026-07-02 10:43:07 UTC,Jadavpur,96,100.6,142.2,30.7,65.0,2.12,1.38,3,79.0,18.0,Moderate,0,5.65,22.497215,88.362256
